"longitude","latitude","year"
-109.644295,40.12424167,2020
-109.629295,40.11453883,2020
-109.6379467,40.1113695,2020
-109.6379617,40.11134717,2020
-109.64833,40.11043883,2020
-63.19445833,45.63414667,2020
-72.55641534,42.78773779,2020
-79.97924167,43.838475,2020
-92.37748892,46.65473917,2020
-109.6437133,40.11063333,2020
-76.09505282,45.4988277,2020
-86.03584002,44.88657901,2020
-72.01130558,45.27218939,2020
-78.39566667,44.51799667,2020
-75.405551,45.357605,2020
-114.1773014,51.09063009,2020
-79.8896155,44.36910647,2020
-93.59071876,47.14756646,2020
-67.067949,45.1170051,2020
-65.0818945,44.99387,2020
-78.24826363,44.33941226,2020
-65.01319682,44.37731505,2020
-79.88534253,44.36083141,2020
-114.1811059,51.09423357,2020
-79.05882756,44.61737942,2020
-114.0076878,50.91374108,2020
-128.710913,60.062806,2020
-106.650342,35.187069,2020
-75.55019845,41.26537041,2020
-66.40161167,45.13377783,2020
-99.01503702,29.74592818,2020
-75.82011333,45.2841,2020
-72.74447,42.41512833,2020
-75.82843,45.2907,2020
-76.06594328,45.3651426,2020
-104.6753118,38.61386615,2020
-77.315689,44.471073,2020
-71.954505,44.49852944,2020
-92.9848762,46.9108174,2020
-72.93003643,44.4067089,2020
-75.85299775,45.30661108,2020
-103.6447885,30.37067505,2020
-72.15907449,42.76305057,2020
-76.62632447,44.72118086,2020
-111.8228617,40.45918666,2020
-63.30805038,45.79395763,2020
-73.09679444,42.17940278,2020
-120.0898889,39.27051111,2020
-100.277988,30.644448,2020
-64.40684396,44.36935395,2020
-94.25372362,46.59766366,2020
-114.0135283,50.90644717,2020
-98.4622843,30.1923919,2020
-114.0718831,51.0447331,2020
-107.7911,39.2348,2020
-122.4741204,41.51807158,2020
-101.553665,30.596009,2020
-72.57629831,44.28405116,2020
-72.3545311,44.61192433,2020
-78.27251363,44.31728031,2020
-75.26735104,44.60739214,2020
-78.26973264,44.31863274,2020
-80.21817216,43.53893652,2020
-79.32926159,41.67104129,2020
-71.42363023,44.40319882,2020
-80.17514583,44.17848286,2020
-114.0042427,51.02715278,2020
-114.33757,51.1552555,2020
-77.40956669,41.40730344,2020
-72.25385617,43.81752325,2020
-80.21809441,43.5096901,2020
-80.41815333,43.97928333,2020
-70.75957934,43.31471909,2020
-72.9474837,44.0781029,2020
-76.9362363,44.9346147,2020
-75.83013607,45.28749703,2020
-70.91894242,42.97092191,2020
-75.52873034,45.40755238,2020
-75.52068415,45.40573914,2020
-65.58608833,46.96098,2020
-103.9132311,30.60326409,2020
-75.96255438,45.33779636,2020
-77.08926637,40.82202063,2020
-75.96182177,45.33909818,2020
-77.06645203,40.74289322,2020
-72.697001,44.4561633,2020
-79.12534806,44.04408139,2020
-75.7227458,44.94644946,2020
-122.4589783,47.06121383,2020
-79.66277058,44.41805785,2020
-92.72975333,47.22515833,2020
-134.5628824,60.57333123,2020
-79.89394935,44.79055554,2020
-83.94541238,46.06539514,2020
-78.24785115,44.34022981,2020
-83.32377,44.51884167,2020
-75.82843887,45.17458995,2020
-80.22726251,45.34761568,2020
-72.63149936,44.3099028,2020
-79.69730975,44.57864168,2020
-72.63168333,44.310005,2020
-77.90685986,42.41903926,2020
-66.01836786,45.75526027,2020
-107.6205,53.2807,2020
-76.81890833,44.45332167,2020
-100.4521942,30.53833197,2020
-64.28583333,45.99888889,2020
-92.38546167,46.66986333,2020
-90.0548945,43.95223333,2020
-134.3779617,58.31373333,2020
-78.34975235,44.23939047,2020
-78.34992401,44.23941417,2020
-101.585145,29.81411167,2020
-71.84702222,43.45206111,2020
-72.82112329,43.9528589,2020
-99.11875451,30.06250165,2020
-80.18637321,43.47581736,2020
-135.165306,60.97819105,2020
-81.32822889,45.13237079,2020
-94.1951334,46.56296848,2020
-71.6581267,42.7348102,2020
-90.0548695,43.95221333,2020
-83.981864,46.166064,2020
-90.87092431,44.24349197,2020
-81.53829638,45.128021,2020
-63.64006151,44.63942717,2020
-72.82956917,44.18091364,2020
-102.5627916,37.6313157,2020
-79.67480958,44.7469235,2020
-72.40979697,42.876814,2020
-78.4355,44.498115,2020
-92.6253629,47.25026753,2020
-85.13424478,43.64294036,2020
-64.79146675,46.1599471,2020
-72.64540833,42.52378833,2020
-73.12827222,43.49463333,2020
-78.34967717,44.31433511,2020
-77.88679339,44.43680588,2020
-98.0397677,30.5858035,2020
-73.61349218,42.03925324,2020
-71.94605405,44.71545404,2020
-78.24784521,44.34022947,2020
-76.22610676,45.20572628,2020
-77.2313812,44.4681302,2020
-66.87807338,45.83915096,2020
-74.14435307,41.77440125,2020
-89.19631127,46.02599223,2020
-78.34954557,44.23857385,2020
-106.6887283,35.12436667,2020
-114.1149292,51.10238264,2020
-64.0755695,45.43137,2020
-114.102472,51.10561422,2020
-76.15718499,45.92334413,2020
-109.2872709,50.68955315,2020
-95.0852,47.6444,2020
-73.705425,41.46562697,2020
-68.96384444,44.49780278,2020
-75.848,45.31468667,2020
-102.35643,31.82442833,2020
-113.1894,53.35247,2020
-105.0388028,39.53471667,2020
-83.31183667,44.83627833,2020
-100.3415932,29.86153567,2020
-72.35990333,43.62572167,2020
-76.84279694,44.42423632,2020
-71.30872615,46.90926204,2020
-78.12238804,44.45654764,2020
-114.0056705,51.02723071,2020
-73.38303823,43.82344302,2020
-98.11901093,30.14004517,2020
-79.040491,44.68986,2020
-111.89,40.6,2020
-111.8183983,40.55811444,2020
-88.47174167,46.719905,2020
-72.84731333,42.67178,2020
-75.26100833,44.34337,2020
-72.0920195,42.85627,2020
-72.61832234,45.30686561,2020
-72.1727143,43.74672728,2020
-81.3589176,44.89310122,2020
-62.74690388,45.73044472,2020
-65.00993886,44.38644689,2020
-74.752205,41.22787833,2020
-80.00282548,45.31249668,2020
-76.98815173,44.48162168,2020
-73.18251092,42.02186365,2020
-67.04210337,45.07554034,2020
-64.29984387,44.30322254,2020
-75.9592737,45.338168,2020
-95.60816516,46.96282895,2020
-113.5516567,53.450785,2020
-76.38863,44.518815,2020
-92.37505382,46.65424869,2020
-63.15014981,44.76010035,2020
-68.70484185,44.19471025,2020
-79.11532324,45.21109249,2020
-70.86534819,43.27334152,2020
-113.5447026,52.32713483,2020
-75.84611975,45.29875742,2020
-76.21353844,44.9187431,2020
-93.68032997,47.5837,2020
-75.66625298,44.40380466,2020
-114.01368,50.89752371,2020
-106.6348974,35.20327788,2020
-78.28242737,44.34569647,2020
-80.36270266,45.43387147,2020
-114.0071055,50.91295897,2020
-75.334611,45.512744,2020
-75.26204798,44.34425398,2020
-91.86306152,45.62708618,2020
-62.77557342,45.7654099,2020
-134.6665668,58.29304205,2020
-75.46610333,45.74739167,2020
-71.17912167,43.11866117,2020
-72.93695,44.42248833,2020
-100.0728523,29.65070343,2020
-78.3519372,44.27473211,2020
-73.43528029,42.72365007,2020
-67.04067204,45.07494927,2020
-72.17622556,44.74811814,2020
-107.6205788,53.28070601,2020
-76.42948872,44.23827623,2020
-65.58386061,45.40405221,2020
-132.159905,60.01108144,2020
-77.730025,40.67119167,2020
-76.97919714,45.24191725,2020
-65.68103118,47.62113834,2020
-88.532325,47.26405,2020
-64.92719444,47.77195811,2020
-72.46127685,44.34074544,2020
-72.23407077,42.34742825,2020
-75.81445745,45.26734589,2020
-73.50333007,46.35549669,2020
-75.94940517,45.34421441,2020
-106.6818896,35.14476449,2020
-113.9843838,52.47287602,2020
-71.70512639,42.6667718,2020
-95.671845,47.396305,2020
-95.67236333,47.396305,2020
-74.6897376,41.2525065,2020
-106.6885243,35.12573458,2020
-72.459795,43.58342833,2020
-69.3222758,44.03030273,2020
-79.88194822,44.34358621,2020
-106.6885833,35.1257945,2020
-112.8605513,49.63545671,2020
-113.6076412,53.46950289,2020
-105.6362631,36.99602787,2020
-94.7516528,47.5874529,2020
-73.228473,43.969672,2020
-117.3128554,47.57132515,2020
-77.95245253,40.78061189,2020
-117.3129664,47.57137477,2020
-76.22573874,44.3382632,2020
-79.03986437,44.53818427,2020
-100.6130652,35.95680024,2020
-80.15403525,43.55012514,2020
-69.61615361,44.09609335,2020
-113.6224327,52.54967991,2020
-80.5985855,44.17412,2020
-78.75250333,45.493175,2020
-76.47675242,44.28907575,2020
-72.65362,42.363159,2020
-73.26871667,41.96359667,2020
-72.39023667,44.15522783,2020
-117.3128667,47.57120278,2020
-105.2976067,50.55722342,2020
-77.136575,45.73666167,2020
-78.35166437,44.27559558,2020
-74.78009667,41.6599,2020
-63.24073341,45.0059169,2020
-72.02366357,42.41213949,2020
-72.02361104,42.41207409,2020
-71.193145,44.48349667,2020
-77.50981167,41.20458667,2020
-74.98406497,40.43155501,2020
-78.21874995,44.60671331,2020
-97.87112851,30.22805751,2020
-72.98082607,44.45106252,2020
-89.33141749,48.45612373,2020
-74.89922802,41.10572207,2020
-112.85852,49.63999582,2020
-103.125,32.91712128,2020
-74.86,41.7,2020
-73.8394885,45.6841815,2020
-78.41476333,44.51362,2020
-69.81925833,43.996575,2020
-94.82256333,47.54986167,2020
-79.99828333,44.846825,2020
-76.14956321,44.88068408,2020
-134.3771367,58.26778,2020
-81.35174479,44.87785615,2020
-92.60911667,45.10936117,2020
-70.15392714,47.62242472,2020
-78.87252969,44.58720889,2020
-76.55522648,45.53741544,2020
-76.11411878,45.05763817,2020
-75.75681901,45.0968367,2020
-81.64701167,45.23884167,2020
-135.0934305,60.68058333,2020
-75.70078673,40.84644071,2020
-78.26372731,44.31986657,2020
-74.16200459,41.76780296,2020
-64.30137638,46.00200238,2020
-98.10165055,29.94068067,2020
-71.30719168,46.95256026,2020
-135.0906478,60.80131389,2020
-136.441765,60.88878,2020
-64.81453982,47.64002635,2020
-100.7289235,46.62463955,2020
-75.56994812,40.94421015,2020
-89.4709212,48.55364705,2020
-64.36180525,45.90430408,2020
-84.08838968,46.40276513,2020
-62.459738,44.831778,2020
-75.67323333,43.75592833,2020
-66.65528899,45.92340352,2020
-135.1420583,60.99693333,2020
-62.60320402,44.84258719,2020
-63.7132639,44.5323306,2020
-72.22116099,43.67701068,2020
-78.26674506,44.31934027,2020
-84.7573317,45.84608336,2020
-79.99743523,43.51977086,2020
-93.47349819,46.10804848,2020
-71.53933,42.91301667,2020
-81.48057222,44.40564444,2020
-66.06611111,44.51027778,2020
-78.35110489,44.27370742,2020
-79.84801333,41.27364667,2020
-111.5482415,35.23198628,2020
-113.4471367,53.43004667,2020
-83.9475454,46.06428643,2020
-97.81095192,30.15917276,2020
-94.22595412,46.34163797,2020
-97.81115314,30.15893578,2020
-79.26685833,41.57462115,2020
-114.0733063,51.1366901,2020
-72.45858889,44.29649444,2020
-64.45242221,45.9503655,2020
-83.44853089,44.25444417,2020
-72.09830783,43.51013591,2020
-74.98210333,41.0488555,2020
-76.65276131,41.32197416,2020
-72.266917,43.90812132,2020
-62.55274783,45.40787992,2020
-76.29469417,45.24787195,2020
-76.08229266,44.09647301,2020
-76.41134761,45.17339582,2020
-79.26432793,40.16316017,2020
-119.3368468,52.91132204,2020
-73.42029667,44.53389833,2020
-73.24940278,41.92560833,2020
-75.80900662,45.27125667,2020
-72.2775,42.35009722,2020
-83.448525,44.25478,2020
-74.28315833,41.70554667,2020
-75.661445,41.16066667,2020
-72.1211305,43.75126333,2020
-135.952166,60.83000073,2020
-78.28140377,44.34399628,2020
-73.15970577,44.29137154,2020
-73.02881598,42.17308442,2020
-75.94527598,44.39983302,2020
-75.926575,45.33743667,2020
-88.70265406,46.55207969,2020
-78.74075417,40.09449301,2020
-71.92469667,43.29593333,2020
-72.06001818,42.14665831,2020
-94.240329,46.2204788,2020
-101.2739358,30.69133863,2020
-71.50155,43.23506667,2020
-75.62769418,45.32982761,2020
-84.31101702,46.64293258,2020
-84.7022261,44.21499206,2020
-63.801205,45.09627783,2020
-102.4962783,43.84864167,2020
-69.08708319,44.94786991,2020
-123.0341687,50.14903214,2020
-73.39768978,43.64231291,2020
-78.43698444,44.49554211,2020
-72.79819444,42.82281111,2020
-72.79814167,42.82277778,2020
-71.95508733,42.2472891,2020
-72.22958509,45.35931383,2020
-73.2248946,41.8315187,2020
-76.67960833,42.381075,2020
-74.52145483,46.26867754,2020
-90.50523333,46.26613833,2020
-73.99458622,42.58603403,2020
-98.70443667,30.01214167,2020
-106.9505477,38.91394151,2020
-98.70702951,30.01223133,2020
-114.1169657,51.10354618,2020
-74.36447833,46.0453305,2020
-72.50204924,44.19709922,2020
-72.92583333,41.92694444,2020
-73.26722222,41.93888889,2020
-99.08354444,31.42806944,2020
-70.84671667,48.385395,2020
-98.66556667,29.69436167,2020
-72.1510305,44.0891805,2020
-102.7473174,36.40434077,2020
-84.02323883,44.56387,2020
-92.53485305,46.68580498,2020
-69.61148,43.84896167,2020
-89.65722472,48.36699306,2020
-100.3968384,35.84193173,2020
-112.8637595,49.63551806,2020
-111.6129313,40.57864469,2020
-100.2876988,35.91185679,2020
-117.4103914,47.6230716,2020
-77.775405,40.75338667,2020
-64.77470034,48.20674066,2020
-109.5752089,34.10958495,2020
-76.80697308,44.86066171,2020
-68.99756131,44.49069376,2020
-98.9375642,29.94901675,2020
-99.09555015,29.89486599,2020
-72.47120579,44.15033632,2020
-102.4477917,30.25916333,2020
-70.00687207,44.43505919,2020
-76.58767384,44.46048465,2020
-134.4585686,60.26068395,2020
-67.890225,44.424175,2020
-88.59172833,47.22850833,2020
-69.3166538,44.04352846,2020
-77.71412,40.68657833,2020
-100.3926617,31.44110333,2020
-75.76548002,41.74663263,2020
-106.6770495,35.14784377,2020
-111.1790986,40.39150031,2020
-112.6935825,52.43495273,2020
-85.9143959,43.9437399,2020
-78.88597,42.44068,2020
-100.3925705,31.441164,2020
-79.40901997,40.13250597,2020
-78.96961167,44.1488695,2020
-71.87954667,42.49218833,2020
-112.2685126,43.9637649,2020
-76.10040271,44.91242841,2020
-80.21233731,44.15237619,2020
-133.2839435,60.49407689,2020
-68.96190773,44.49662351,2020
-77.31032188,44.37896215,2020
-66.0988301,44.19429422,2020
-72.98649667,44.93274667,2020
-72.42958,44.142125,2020
-72.27986369,43.82827603,2020
-85.84883,46.10163617,2020
-78.2807,44.35112,2020
-73.54216667,43.59933056,2020
-77.31469606,44.38846833,2020
-106.4500328,37.0205662,2020
-103.4216537,46.99904093,2020
-74.76641335,46.00820259,2020
-104.0202333,30.65352167,2020
-66.764633,46.000257,2020
-84.96341667,43.7817,2020
-110.764695,49.66954167,2020
-73.31594713,42.52403789,2020
-78.60726457,44.26998262,2020
-68.3645627,44.56314329,2020
-64.19601702,45.85986994,2020
-71.48625643,42.56762779,2020
-100.4269222,30.15443333,2020
-111.5082611,40.61460833,2020
-98.094796,30.5133538,2020
-67.46488833,44.60753667,2020
-79.24451333,44.84065333,2020
-76.45081724,44.39743087,2020
-74.20580248,42.49921566,2020
-100.6117254,31.15336018,2020
-88.62084167,46.56047,2020
-107.56965,47.44995,2020
-79.94693663,41.29271998,2020
-75.86595168,45.33259577,2020
-75.85230669,44.48063973,2020
-75.333929,45.512202,2020
-75.8135605,45.2870066,2020
-107.5624467,49.19960333,2020
-66.13985,45.20608889,2020
-79.944568,41.29289397,2020
-69.90283833,43.87262833,2020
-111.8460833,35.34205,2020
-100.7071406,31.34245858,2020
-73.346755,41.79013333,2020
-74.98213333,41.04880283,2020
-73.92588917,42.74789007,2020
-61.98640833,45.68097167,2020
-111.8462367,35.34185333,2020
-76.3060833,44.44725,2020
-72.60090268,42.90539251,2020
-92.64164013,47.24557801,2020
-79.86907221,41.03680067,2020
-110.5423,31.3589,2020
-100.1023806,30.83038056,2020
-72.82810278,42.92039722,2020
-80.18225,43.585105,2020
-100.4537883,29.60841667,2020
-75.71155272,42.59045702,2020
-73.44814082,44.55411173,2020
-114.0129266,50.90415245,2020
-78.55500856,44.96886684,2020
-64.51763953,45.06251114,2020
-71.45589594,47.3155542,2020
-71.49367377,46.8283903,2020
-74.75969667,41.451705,2020
-70.56479285,43.66031942,2020
-80.07205283,44.03256667,2020
-69.49876514,44.38731984,2020
-70.4266948,47.8538567,2020
-66.95636477,45.88607583,2020
-107.7814998,40.13413509,2020
-72.17324005,44.53628042,2020
-134.5450483,58.41696333,2020
-73.17820833,41.97060333,2020
-115.9752967,42.95078333,2020
-98.18583772,29.96500966,2020
-76.08041383,41.39390833,2020
-103.1817467,45.54737634,2020
-100.8499338,47.80173948,2020
-72.59377195,45.34990349,2020
-72.29287114,43.09122968,2020
-98.1786886,30.15904253,2020
-79.51526667,42.11253333,2020
-75.075102,45.834375,2020
-71.06436117,48.62607,2020
-72.26267547,43.70886777,2020
-104.9654167,42.02846383,2020
-100.2769085,47.4012869,2020
-104.2994231,50.65883647,2020
-72.70391139,42.88330436,2020
-92.2750185,47.36942186,2020
-75.58461581,45.59826957,2020
-83.31916667,45.05583333,2020
-75.35,45.65,2020
-70.681755,43.19146667,2020
-79.57523575,40.98678785,2020
-102.7586118,33.9645923,2020
-79.57693297,40.98572,2020
-71.38912167,42.50398333,2020
-81.59133361,44.29390082,2020
-72.26361683,42.48923805,2020
-64.60264195,45.19882926,2020
-74.1568424,41.7667065,2020
-72.498941,44.33502281,2020
-103.6621123,43.11357369,2020
-70.68720333,43.17392167,2020
-79.22914167,45.20123667,2020
-65.23850201,44.48600816,2020
-75.54216144,41.09504513,2020
-117.557601,47.937058,2020
-112.85643,49.74136667,2020
-72.20376667,42.91458833,2020
-73.00704167,44.3518,2020
-71.74212377,46.25129248,2020
-105.7446367,39.01499167,2020
-106.2105033,41.34818333,2020
-76.1383305,44.43649819,2020
-78.53435736,45.00955395,2020
-73.82663961,45.72936846,2020
-76.138288,44.436475,2020
-71.23693401,44.30573044,2020
-79.17011094,44.83152039,2020
-98.8871539,30.66895859,2020
-136.0291824,60.19557534,2020
-99.81467719,50.18163393,2020
-112.0499419,35.28198276,2020
-101.0220009,40.62509818,2020
-105.8859779,40.50743305,2020
-63.24494257,45.00215027,2020
-63.23653876,45.00157675,2020
-71.94689386,43.44957159,2020
-124.4669635,42.72593505,2020
-79.39109422,45.56082548,2020
-81.07762669,44.80873379,2020
-72.50859348,43.43236429,2020
-71.52088277,43.80743813,2020
-63.82914223,46.11988616,2020
-72.74456667,42.415055,2020
-99.10856667,30.60592,2020
-106.1627186,40.44608728,2020
-106.3071701,45.34234216,2020
-84.55673333,44.60179167,2020
-106.6835174,35.09490801,2020
-74.89893389,41.1070574,2020
-75.78907487,45.45739695,2020
-72.23150857,43.71326138,2020
-68.35311667,44.24121667,2020
-69.94188667,44.27388333,2020
-76.38359329,44.55279178,2020
-135.0217694,60.69866859,2020
-75.32085987,45.68144674,2020
-98.7811644,29.53304931,2020
-76.51467167,44.59206667,2020
-73.35,45.65,2020
-76.27671944,45.42316667,2020
-117.2189485,47.62428831,2020
-114.0905337,51.11468363,2020
-63.44110833,44.65945833,2020
-71.98502378,45.4124623,2020
-75.746621,40.855735,2020
-75.72270669,40.88532698,2020
-68.37425278,44.46781389,2020
-72.57953889,44.26655833,2020
-89.63820018,46.08400216,2020
-62.17240333,45.58321667,2020
-134.7433165,60.58616647,2020
-100.4068921,29.33681311,2020
-72.5360325,43.81541111,2020
-81.01761984,46.41522424,2020
-75.05563333,41.22570556,2020
-138.2902833,64.95548889,2020
-81.26857,45.088725,2020
-117.5404677,47.43116179,2020
-134.5328948,60.54577122,2020
-112.1844618,40.97425796,2020
-71.55555956,44.34706786,2020
-108.8927992,49.52936927,2020
-76.640488,40.4841682,2020
-69.415556,44.1925,2020
-90.04772217,43.93908,2020
-81.587745,44.30108667,2020
-151.5173375,59.65099572,2020
-105.8728738,39.89598958,2020
-98.51335333,30.10628617,2020
-83.36257026,46.32758073,2020
-73.35884547,43.62757032,2020
-78.76108056,44.86178056,2020
-72.44778589,42.51034803,2020
-81.49029571,44.39457493,2020
-68.37215278,44.46940278,2020
-97.87985777,30.23448356,2020
-68.76471742,44.96569517,2020
-87.11987217,45.07381117,2020
-78.18800998,44.5758523,2020
-76.40913859,44.59261437,2020
-105.960301,37.2750084,2020
-77.51443547,45.50812704,2020
-74.585,45.64333333,2020
-134.9636972,60.63815556,2020
-76.600425,44.51326667,2020
-73.45776333,42.0376055,2020
-108.4637967,45.79095833,2020
-79.48064832,45.26690955,2020
-71.95035992,42.64611629,2020
-112.0382841,43.78076749,2020
-134.5564117,58.39762167,2020
-76.69727815,44.51841032,2020
-76.28814578,45.43165769,2020
-105.5123307,33.50460552,2020
-110.5677282,44.40330421,2020
-101.005849,47.21472478,2020
-102.379296,43.71293,2020
-102.3793783,43.71294175,2020
-66.95196667,44.8157,2020
-78.837905,42.18095333,2020
-66.80434494,45.0410833,2020
-71.43779667,43.57502833,2020
-64.61115293,45.19625335,2020
-100.8693522,31.19848131,2020
-98.60300297,29.81669811,2020
-67.61203556,45.24924042,2020
-149.6325083,60.1843,2020
-149.6782074,60.78361164,2020
-106.6885533,35.12265283,2020
-63.76158582,44.70835137,2020
-66.26618864,45.15157963,2020
-78.55496042,40.66982561,2020
-65.00436913,47.34467378,2020
-97.86947921,30.51920096,2020
-78.85166394,44.66053596,2020
-79.185805,40.40193833,2020
-129.3402717,56.21687,2020
-79.68682052,43.87299506,2020
-72.99978797,44.34954597,2020
-66.23365939,45.14429459,2020
-75.17032,41.83447833,2020
-97.787228,30.24928089,2020
-76.58552832,44.49108528,2020
-70.76755778,47.68508128,2020
-70.72474791,47.67303946,2020
-73.18705,42.03636944,2020
-63.935382,44.550921,2020
-71.92155637,42.84623505,2020
-114.1699236,46.11127127,2020
-68.62476232,44.89569348,2020
-67.15793617,44.67222,2020
-79.99331485,44.83181332,2020
-80.00596348,44.84353922,2020
-75.82835483,45.17513883,2020
-72.01721549,43.33831509,2020
-73.49318208,42.11513077,2020
-135.319384,60.880292,2020
-98.10320405,32.47541729,2020
-100.854957,31.20586058,2020
-80.22678497,43.51420593,2020
-71.17708795,49.51760324,2020
-77.28091048,44.42742434,2020
-68.37384722,44.46863889,2020
-121.2366076,40.30946388,2020
-104.2767559,30.60625257,2020
-135.3146533,60.8778363,2020
-119.9151217,48.93182833,2020
-85.85112495,49.09031019,2020
-67.27909667,45.11456383,2020
-97.853425,30.3138,2020
-117.9718996,52.87090612,2020
-78.32862027,44.38641884,2020
-114.5120878,62.44903376,2020
-135.090905,60.803095,2020
-76.58882222,44.46133889,2020
-94.54830333,46.12122783,2020
-117.8569881,45.28723841,2020
-94.5482881,46.1211832,2020
-119.9999744,38.78116844,2020
-81.451325,44.41687833,2020
-70.5508023,43.33674335,2020
-111.5365961,44.48189382,2020
-102.2138506,31.90663705,2020
-83.878871,46.32157,2020
-97.73905333,30.24955333,2020
-100.531333,30.28909221,2020
-79.96694444,43.50916667,2020
-75.64646167,49.1094445,2020
-67.790205,44.546345,2020
-74.63910878,41.50078858,2020
-67.79062833,44.54513667,2020
-65.43005333,43.91786167,2020
-64.83064079,46.0930644,2020
-68.11567073,46.75324264,2020
-134.5223651,58.3382994,2020
-76.33578402,44.67202475,2020
-98.32446934,29.95856268,2020
-79.4442023,44.66258299,2020
-97.31856722,46.54414163,2020
-98.63191179,29.64621632,2020
-64.2096538,45.063744,2020
-119.44538,37.815975,2020
-73.07007506,42.30599377,2020
-112.447484,43.16714569,2020
-77.70193571,40.72482269,2020
-64.32946587,45.37642583,2020
-123.5638694,45.62558333,2020
-135.1284944,63.83369444,2020
-78.18551202,44.54845012,2020
-135.1282536,63.83417429,2020
-108.8686736,43.21700144,2020
-109.2113732,38.47638878,2020
-77.27160729,40.86216279,2020
-66.3269778,45.13881447,2020
-75.67953667,44.081925,2020
-84.26155115,46.50501853,2020
-112.8694362,49.70074914,2020
-76.388655,45.77917167,2020
-68.31142742,44.30268208,2020
-79.98410123,44.84639775,2020
-75.83060563,45.28687574,2020
-80.01168348,44.84218113,2020
-63.29767091,44.66576762,2020
-79.46511903,40.99219851,2020
-106.001443,39.59394197,2020
-76.30679542,45.3011641,2020
-78.78402746,44.86509834,2020
-63.63369694,44.87061083,2020
-76.31586662,45.30354317,2020
-67.76942443,44.53213882,2020
-66.70686111,45.10778056,2020
-135.1933333,60.99111111,2020
-65.739425,47.69499167,2020
-100.0121,29.464075,2020
-99.19382968,29.76957548,2020
-74.20305144,41.73995113,2020
-97.71706015,30.55542045,2020
-114.357002,42.58799525,2020
-79.7035046,45.41291446,2020
-116.0337917,51.49381667,2020
-80.19242167,45.348295,2020
-123.2655258,46.15463458,2020
-98.41928009,29.61715605,2020
-139.507705,64.06708617,2020
-86.05082783,44.83537167,2020
-78.04268617,44.78089167,2020
-63.61287833,44.667405,2020
-123.9582796,55.17682218,2020
-72.047166,44.777081,2020
-88.7215472,48.5574591,2020
-76.73243,44.377675,2020
-80.20987,43.50273667,2020
-159.7068803,59.53426003,2020
-83.86205928,44.50299139,2020
-78.741523,44.57862,2020
-79.39011555,45.55977076,2020
-119.2007306,53.13495066,2020
-98.25032003,30.24481338,2020
-97.71508,30.258125,2020
-73.27960833,46.28309167,2020
-80.23001089,43.51362211,2020
-72.10689,42.65944,2020
-136.4827634,62.34872992,2020
-66.69011667,45.893275,2020
-73.21847158,41.93467694,2020
-137.6565115,60.81370959,2020
-78.11443333,40.24638667,2020
-75.87268,45.604745,2020
-70.54712663,47.33765822,2020
-71.86086288,42.7595464,2020
-68.40050252,44.41697119,2020
-122.9321277,45.9030648,2020
-68.37326833,44.46877333,2020
-134.5438717,58.41624667,2020
-111.8207111,40.558125,2020
-125.8032833,59.07028333,2020
-99.64922167,32.813725,2020
-68.40931638,44.51781556,2020
-73.16486564,42.66187582,2020
-72.72395007,42.28846821,2020
-134.548945,58.415705,2020
-99.73139167,29.58108333,2020
-76.05018125,46.18630196,2020
-105.8715606,40.03604385,2020
-111.5486133,40.77839167,2020
-77.70397167,40.68988,2020
-68.51663985,48.43547737,2020
-98.84513014,29.54254948,2020
-119.744472,47.1604065,2020
-115.9202443,51.36434369,2020
-72.8850626,43.22984017,2020
-64.68042567,46.14491667,2020
-72.35304167,42.61435333,2020
-74.23027833,41.26438833,2020
-77.909013,40.669111,2020
-72.39016111,44.29607778,2020
-76.51003663,44.55119903,2020
-99.896192,29.176864,2020
-75.74776333,44.45569667,2020
-76.14485389,44.39803507,2020
-100.5554128,31.37982295,2020
-70.38244837,43.68418531,2020
-72.12962369,42.54552708,2020
-89.24705797,45.41352745,2020
-118.6818783,37.772775,2020
-72.16675021,43.53538895,2020
-121.0077345,40.42627455,2020
-76.10236875,45.50304511,2020
-79.91916183,44.1956959,2020
-107.8125598,37.95009102,2020
-69.99283524,44.57177972,2020
-86.14265816,43.02538686,2020
-76.25868447,45.45963327,2020
-63.29663967,45.70284605,2020
-64.22413341,48.83002706,2020
-106.6904967,35.1114305,2020
-98.12397783,30.0178445,2020
-111.6006211,40.58189223,2020
-75.73604444,43.15503333,2020
-111.9967333,43.77184667,2020
-64.22328766,48.79303858,2020
-79.93052833,44.23801667,2020
-76.50904963,44.75027503,2020
-69.37017,44.305852,2020
-80.81533947,44.23278735,2020
-85.69639003,43.60822825,2020
-77.94534167,40.38273833,2020
-107.0393361,37.25646667,2020
-70.04620052,44.3947342,2020
-79.45314679,44.67208182,2020
-75.25891111,41.31816111,2020
-76.43456213,44.47644477,2020
-76.43190791,44.47169945,2020
-69.14273412,44.22909825,2020
-72.97612176,42.66587217,2020
-79.88655556,41.33903889,2020
-98.61707658,29.87529357,2020
-77.09841169,44.51402021,2020
-72.17594292,44.74781549,2020
-63.0512305,44.69070833,2020
-64.257745,48.8097,2020
-65.91669563,45.19537123,2020
-105.4441047,41.27549651,2020
-72.33310941,43.49764545,2020
-97.75446165,50.01654651,2020
-123.2373943,43.22040867,2020
-97.46634897,32.66637397,2020
-70.43177829,43.6898654,2020
-72.81509439,43.4241665,2020
-72.81517558,43.42420414,2020
-75.90847317,45.7590183,2020
-73.367171,43.720904,2020
